chr2L	3991700	3992200	1
chr2L	4403190	4403690	1
chr2L	4416787	4417287	1
chr2L	4418172	4418672	1
chr2L	4440819	4441319	1
chr2L	4441372	4441872	1
chr2L	4442389	4442889	1
chr2L	4444207	4444707	1
chr2L	4760549	4761049	1
chr2L	4789201	4789701	1
chr2L	4791031	4791531	1
chr2L	4792113	4792613	1
chr2L	4793817	4794317	1
chr2L	4795600	4796100	1
chr2L	4797016	4797516	1
chr2L	4849855	4850355	1
chr2L	4850614	4851114	1
chr2L	4851326	4851826	1
chr2L	4852111	4852611	1
chr2L	4852800	4853300	1
chr2L	4855076	4855576	1
chr2L	4856532	4857032	1
chr2L	4857185	4857685	1
chr2L	4861186	4861686	1
chr2L	4861753	4862253	1
chr2L	4867517	4868017	1
chr2L	4874033	4874533	1
chr2L	5059319	5059819	1
chr2L	5062912	5063412	1
chr2L	5063444	5063944	1
chr2L	5064236	5064736	1
chr2L	5065091	5065591	1
chr2L	5067599	5068099	1
chr2L	5068439	5068939	1
chr2L	5070928	5071428	1
chr2L	5072059	5072559	1
chr2L	5073123	5073623	1
chr2L	5073728	5074228	1
chr2L	5309220	5309720	1
chr2L	5312456	5312956	1
chr2L	5313496	5313996	1
chr2L	5314396	5314896	1
chr2L	5317469	5317969	1
chr2L	5536144	5536644	1
chr2L	5537323	5537823	1
chr2L	5538067	5538567	1
chr2L	5538685	5539185	1
chr2L	5539728	5540228	1
chr2L	5540869	5541369	1
chr2L	5609547	5610047	1
chr2L	5612084	5612584	1
chr2L	5617824	5618324	1
chr2L	5624026	5624526	1
chr2L	5626975	5627475	1
chr2L	5627666	5628166	1
chr2L	5631833	5632333	1
chr2L	5642759	5643259	1
chr2L	5658440	5658940	1
chr2L	6024052	6024552	1
chr2L	6030320	6030820	1
chr2L	6031264	6031764	1
chr2L	6034238	6034738	1
chr2L	6037171	6037671	1
chr2L	6050821	6051321	1
chr2L	6052726	6053226	1
chr2L	6054022	6054522	1
chr2L	6056311	6056811	1
chr2L	6056993	6057493	1
chr2L	6057574	6058074	1
chr2L	6060397	6060897	1
chr2L	6062495	6062995	1
chr2L	6565677	6566177	1
chr2L	6566588	6567088	1
chr2L	6600817	6601317	1
chr2L	6601678	6602178	1
chr2L	6875200	6875700	1
chr2L	6885504	6886004	1
chr2L	6886044	6886544	1
chr2L	6893781	6894281	1
chr2L	6899389	6899889	1
chr2L	6907514	6908014	1
chr2L	7221151	7221651	1
chr2L	7222591	7223091	1
chr2L	7243607	7244107	1
chr2L	7244202	7244702	1
chr2L	7245131	7245631	1
chr2L	7249301	7249801	1
chr2L	7252143	7252643	1
chr2L	7466196	7466696	1
chr2L	8300607	8301107	1
chr2L	8301590	8302090	1
chr2L	8302425	8302925	1
chr2L	8303402	8303902	1
chr2L	8304684	8305184	1
chr2L	8305493	8305993	1
chr2L	8306829	8307329	1
chr2L	8307706	8308206	1
chr2L	8308364	8308864	1
chr2L	8317801	8318301	1
chr2L	8318531	8319031	1
chr2L	8320288	8320788	1
chr2L	8323876	8324376	1
chr2L	8324753	8325253	1
chr2L	8325862	8326362	1
chr2L	8327064	8327564	1
chr2L	8327694	8328194	1
chr2L	9071645	9072145	1
chr2L	9161230	9161730	1
chr2L	9164150	9164650	1
chr2L	9166089	9166589	1
chr2L	9166695	9167195	1
chr2L	9167536	9168036	1
chr2L	920834	921334	1
chr2L	921957	922457	1
chr2L	922515	923015	1
chr2L	9253621	9254121	1
chr2L	9254578	9255078	1
chr2L	9256392	9256892	1
chr2L	9271531	9272031	1
chr2L	9272044	9272544	1
chr2L	9275346	9275846	1
chr2L	927822	928322	1
chr2L	9285067	9285567	1
chr2L	929382	929882	1
chr2L	9301143	9301643	1
chr2L	931062	931562	1
chr2L	933840	934340	1
chr2L	934655	935155	1
chr2L	935975	936475	1
chr2L	938975	939475	1
chr2L	939934	940434	1
chr2L	940458	940958	1
chr2L	941972	942472	1
chr2L	943544	944044	1
chr2L	946052	946552	1
chr2L	948666	949166	1
chr2L	949710	950210	1
chr2L	950745	951245	1
chr2L	951691	952191	1
chr2L	952751	953251	1
chr2L	953875	954375	1
chr2L	957178	957678	1
chr2L	958662	959162	1
chr2L	959512	960012	1
chr2L	9708444	9708944	1
chr2L	9709274	9709774	1
chr2L	9710766	9711266	1
chr2L	9711481	9711981	1
chr2L	9721207	9721707	1
chr2L	9722175	9722675	1
chr2L	9731242	9731742	1
chr2L	9737500	9738000	1
chr2L	9739801	9740301	1
chr2L	9743728	9744228	1
chr2L	9744872	9745372	1
chr2L	9746400	9746900	1
chr2L	9790346	9790846	1
chr2L	9790864	9791364	1
chr2L	9792082	9792582	1
chr2L	9792586	9793086	1
chr2L	9853013	9853513	1
chr2L	9863442	9863942	1
chr2L	9864252	9864752	1
chr2L	9879581	9880081	1
chr2L	9882307	9882807	1
chr2L	9886230	9886730	1
chr2L	9888023	9888523	1
chr2R	10003022	10003522	1
chr2R	10013191	10013691	1
chr2R	10021957	10022457	1
chr2R	10026302	10026802	1
chr2R	10026810	10027310	1
chr2R	10028750	10029250	1
chr2R	10082859	10083359	1
chr2R	10084787	10085287	1
chr2R	10085579	10086079	1
chr2R	10086192	10086692	1
chr2R	10097102	10097602	1
chr2R	10099042	10099542	1
chr2R	10247159	10247659	1
chr2R	10248526	10249026	1
chr2R	10249140	10249640	1
chr2R	10250228	10250728	1
chr2R	10250875	10251375	1
chr2R	10252038	10252538	1
chr2R	10252991	10253491	1
chr2R	10258141	10258641	1
chr2R	10266414	10266914	1
chr2R	10267593	10268093	1
chr2R	10268470	10268970	1
chr2R	10269107	10269607	1
chr2R	10271071	10271571	1
chr2R	10273028	10273528	1
chr2R	10275450	10275950	1
chr2R	10275963	10276463	1
chr2R	10276827	10277327	1
chr2R	10277516	10278016	1
chr2R	10278070	10278570	1
chr2R	10279260	10279760	1
chr2R	10281454	10281954	1
chr2R	10282537	10283037	1
chr2R	10285084	10285584	1
chr2R	10287294	10287794	1
chr2R	10290316	10290816	1
chr2R	10297177	10297677	1
chr2R	10301268	10301768	1
chr2R	10302946	10303446	1
chr2R	10307548	10308048	1
chr2R	10309430	10309930	1
chr2R	10309970	10310470	1
chr2R	10718373	10718873	1
chr2R	10719817	10720317	1
chr2R	10720587	10721087	1
chr2R	10721691	10722191	1
chr2R	10722316	10722816	1
chr2R	10723146	10723646	1
chr2R	10723705	10724205	1
chr2R	10724345	10724845	1
chr2R	10728704	10729204	1
chr2R	10729576	10730076	1
chr2R	10730710	10731210	1
chr2R	10731363	10731863	1
chr2R	11139953	11140453	1
chr2R	11145151	11145651	1
chr2R	11146302	11146802	1
chr2R	11147578	11148078	1
chr2R	11148088	11148588	1
chr2R	11148690	11149190	1
chr2R	11149754	11150254	1
chr2R	11172565	11173065	1
chr2R	11173726	11174226	1
chr2R	11174477	11174977	1
chr2R	11442474	11442974	1
chr2R	11447753	11448253	1
chr2R	11451320	11451820	1
chr2R	11452326	11452826	1
chr2R	12492879	12493379	1
chr2R	12493879	12494379	1
chr2R	12494520	12495020	1
chr2R	13126554	13127054	1
chr2R	13128604	13129104	1
chr2R	13129599	13130099	1
chr2R	13295230	13295730	1
chr2R	13295974	13296474	1
chr2R	13297473	13297973	1
chr2R	13415118	13415618	1
chr2R	13424323	13424823	1
chr2R	13427402	13427902	1
chr2R	13428633	13429133	1
chr2R	13429844	13430344	1
chr2R	13430830	13431330	1
chr2R	13431382	13431882	1
chr2R	13432112	13432612	1
chr2R	13434215	13434715	1
chr2R	13434914	13435414	1
chr2R	13437917	13438417	1
chr2R	13439281	13439781	1
chr2R	13439864	13440364	1
chr2R	13440492	13440992	1
chr2R	13441176	13441676	1
chr2R	13532839	13533339	1
chr2R	13533700	13534200	1
chr2R	13535377	13535877	1
chr2R	13536635	13537135	1
chr2R	13537230	13537730	1
chr2R	13806100	13806600	1
chr2R	13816603	13817103	1
chr2R	13817137	13817637	1
chr2R	13818262	13818762	1
chr2R	13818783	13819283	1
chr2R	13819433	13819933	1
chr2R	13820023	13820523	1
chr2R	13821063	13821563	1
chr2R	13821751	13822251	1
chr2R	13822352	13822852	1
chr2R	13845759	13846259	1
chr2R	14196497	14196997	1
chr2R	14197335	14197835	1
chr2R	14199230	14199730	1
chr2R	14199811	14200311	1
chr2R	14200798	14201298	1
chr2R	14201674	14202174	1
chr2R	14681897	14682397	1
chr2R	14690379	14690879	1
chr2R	14698534	14699034	1
chr2R	14699211	14699711	1
chr2R	14701591	14702091	1
chr2R	14703722	14704222	1
chr2R	14705314	14705814	1
chr2R	14708366	14708866	1
chr2R	14709001	14709501	1
chr2R	14713376	14713876	1
chr2R	14714067	14714567	1
chr2R	14715162	14715662	1
chr2R	14715822	14716322	1
chr2R	14744917	14745417	1
chr2R	14745771	14746271	1
chr2R	15154770	15155270	1
chr2R	15164432	15164932	1
chr2R	16029670	16030170	1
chr2R	16031372	16031872	1
chr2R	16034535	16035035	1
chr2R	16036671	16037171	1
chr2R	16038041	16038541	1
chr2R	16044120	16044620	1
chr2R	16045409	16045909	1
chr2R	16047389	16047889	1
chr2R	16048929	16049429	1
chr2R	16552126	16552626	1
chr2R	16561790	16562290	1
chr2R	16565250	16565750	1
chr2R	16566490	16566990	1
chr2R	16567728	16568228	1
chr2R	16756107	16756607	1
chr2R	16757892	16758392	1
chr2R	16758474	16758974	1
chr2R	16759215	16759715	1
chr2R	16764588	16765088	1
chr2R	16765140	16765640	1
chr2R	16769668	16770168	1
chr2R	16772035	16772535	1
chr2R	16773125	16773625	1
chr2R	16774000	16774500	1
chr2R	16871529	16872029	1
chr2R	16872072	16872572	1
chr2R	16886977	16887477	1
chr2R	16895353	16895853	1
chr2R	16896711	16897211	1
chr2R	16924504	16925004	1
chr2R	16934854	16935354	1
chr2R	16946972	16947472	1
chr2R	16947648	16948148	1
chr2R	16973354	16973854	1
chr2R	16998630	16999130	1
chr2R	17215798	17216298	1
chr2R	17223902	17224402	1
chr2R	17230321	17230821	1
chr2R	17261927	17262427	1
chr2R	17265123	17265623	1
chr2R	17268082	17268582	1
chr2R	17268977	17269477	1
chr2R	17271554	17272054	1
chr2R	17272888	17273388	1
chr2R	17276512	17277012	1
chr2R	17277474	17277974	1
chr2R	17278209	17278709	1
chr2R	17280057	17280557	1
chr2R	17281283	17281783	1
chr2R	17282803	17283303	1
chr2R	17284572	17285072	1
chr2R	17286661	17287161	1
chr2R	17289529	17290029	1
chr2R	17290574	17291074	1
chr2R	17291317	17291817	1
chr2R	17293081	17293581	1
chr2R	17294200	17294700	1
chr2R	17296081	17296581	1
chr2R	17296656	17297156	1
chr2R	17297844	17298344	1
chr2R	17298926	17299426	1
chr2R	17299770	17300270	1
chr2R	17301667	17302167	1
chr2R	17303029	17303529	1
chr2R	17303595	17304095	1
chr2R	17304998	17305498	1
chr2R	17307613	17308113	1
chr2R	17308387	17308887	1
chr2R	17310698	17311198	1
chr2R	17311903	17312403	1
chr2R	17313166	17313666	1
chr2R	17316382	17316882	1
chr2R	17318731	17319231	1
chr2R	17319408	17319908	1
chr2R	17322397	17322897	1
chr2R	17323755	17324255	1
chr2R	17324275	17324775	1
chr2R	17325944	17326444	1
chr2R	17326498	17326998	1
chr2R	17328914	17329414	1
chr2R	17329839	17330339	1
chr2R	17331254	17331754	1
chr2R	17332117	17332617	1
chr2R	17333154	17333654	1
chr2R	17334243	17334743	1
chr2R	17335226	17335726	1
chr2R	17335909	17336409	1
chr2R	17336813	17337313	1
chr2R	17337391	17337891	1
chr2R	17338753	17339253	1
chr2R	17342049	17342549	1
chr2R	17343411	17343911	1
chr2R	17344243	17344743	1
chr2R	17346707	17347207	1
chr2R	17347766	17348266	1
chr2R	17348366	17348866	1
chr2R	17351610	17352110	1
chr2R	17353879	17354379	1
chr2R	17355911	17356411	1
chr2R	17357100	17357600	1
chr2R	17359694	17360194	1
chr2R	17363039	17363539	1
chr2R	17368731	17369231	1
chr2R	17369805	17370305	1
chr2R	17371571	17372071	1
chr2R	17374331	17374831	1
chr2R	17377570	17378070	1
chr2R	17379921	17380421	1
chr2R	17380653	17381153	1
chr2R	17560364	17560864	1
chr2R	17561314	17561814	1
chr2R	17564287	17564787	1
chr2R	17564830	17565330	1
chr2R	17566427	17566927	1
chr2R	17791809	17792309	1
chr2R	17792764	17793264	1
chr2R	17793276	17793776	1
chr2R	17796083	17796583	1
chr2R	17800889	17801389	1
chr2R	17801591	17802091	1
chr2R	17803544	17804044	1
chr2R	17998316	17998816	1
chr2R	18005112	18005612	1
chr2R	18008090	18008590	1
chr2R	18455865	18456365	1
chr2R	18482056	18482556	1
chr2R	18497939	18498439	1
chr2R	18536603	18537103	1
chr2R	18539950	18540450	1
chr2R	18542803	18543303	1
chr2R	18549562	18550062	1
chr2R	18550331	18550831	1
chr2R	18551428	18551928	1
chr2R	18715272	18715772	1
chr2R	18715919	18716419	1
chr2R	18717549	18718049	1
chr2R	18722908	18723408	1
chr2R	18723745	18724245	1
chr2R	18724571	18725071	1
chr2R	18725774	18726274	1
chr2R	18726342	18726842	1
chr2R	18754847	18755347	1
chr2R	19032413	19032913	1
chr2R	19103654	19104154	1
chr2R	19114701	19115201	1
chr2R	19122114	19122614	1
chr2R	19123194	19123694	1
chr2R	19308462	19308962	1
chr2R	19310274	19310774	1
chr2R	19313060	19313560	1
chr2R	19313658	19314158	1
chr2R	19346182	19346682	1
chr2R	19356644	19357144	1
chr2R	19357339	19357839	1
chr2R	20423846	20424346	1
chr2R	20432522	20433022	1
chr2R	20433380	20433880	1
chr2R	20447365	20447865	1
chr2R	20450331	20450831	1
chr2R	20464406	20464906	1
chr2R	20659013	20659513	1
chr2R	20660071	20660571	1
chr2R	20661483	20661983	1
chr2R	20662041	20662541	1
chr2R	20662952	20663452	1
chr2R	20665183	20665683	1
chr2R	20695388	20695888	1
chr2R	20697334	20697834	1
chr2R	20698154	20698654	1
chr2R	20985975	20986475	1
chr2R	21983792	21984292	1
chr2R	21991208	21991708	1
chr2R	22007966	22008466	1
chr2R	22012664	22013164	1
chr2R	22084324	22084824	1
chr2R	22085874	22086374	1
chr2R	22088329	22088829	1
chr2R	22330729	22331229	1
chr2R	22331985	22332485	1
chr2R	22332957	22333457	1
chr2R	22333557	22334057	1
chr2R	22334446	22334946	1
chr2R	22335541	22336041	1
chr2R	22336370	22336870	1
chr2R	22337878	22338378	1
chr2R	22338723	22339223	1
chr2R	22340861	22341361	1
chr2R	22342379	22342879	1
chr2R	22343650	22344150	1
chr2R	22344781	22345281	1
chr2R	22345998	22346498	1
chr2R	22346797	22347297	1
chr2R	22348290	22348790	1
chr2R	22354397	22354897	1
chr2R	22356901	22357401	1
chr2R	22359073	22359573	1
chr2R	22359714	22360214	1
chr2R	22360772	22361272	1
chr2R	22361291	22361791	1
chr2R	22365251	22365751	1
chr2R	22366159	22366659	1
chr2R	22367214	22367714	1
chr2R	22368177	22368677	1
chr2R	22368717	22369217	1
chr2R	22370139	22370639	1
chr2R	22371451	22371951	1
chr2R	22372086	22372586	1
chr2R	22373071	22373571	1
chr2R	22373585	22374085	1
chr2R	22374144	22374644	1
chr2R	22374921	22375421	1
chr2R	22380543	22381043	1
chr2R	22381197	22381697	1
chr2R	22382130	22382630	1
chr2R	22383035	22383535	1
chr2R	22384320	22384820	1
chr2R	22386379	22386879	1
chr2R	22386994	22387494	1
chr2R	22388614	22389114	1
chr2R	22390006	22390506	1
chr2R	22390517	22391017	1
chr2R	22391275	22391775	1
chr2R	22392343	22392843	1
chr2R	22393383	22393883	1
chr2R	22394305	22394805	1
chr2R	22395420	22395920	1
chr2R	22454686	22455186	1
chr2R	22456289	22456789	1
chr2R	22457938	22458438	1
chr2R	22460754	22461254	1
chr2R	22461939	22462439	1
chr2R	22464578	22465078	1
chr2R	22613969	22614469	1
chr2R	22636476	22636976	1
chr2R	22739902	22740402	1
chr2R	22751956	22752456	1
chr2R	22776259	22776759	1
chr2R	22787392	22787892	1
chr2R	22788009	22788509	1
chr2R	22797309	22797809	1
chr2R	22797821	22798321	1
chr2R	22798627	22799127	1
chr2R	22801050	22801550	1
chr2R	22869046	22869546	1
chr2R	22869815	22870315	1
chr2R	22870345	22870845	1
chr2R	22871116	22871616	1
chr2R	22872867	22873367	1
chr2R	22873425	22873925	1
chr2R	22874722	22875222	1
chr2R	22876724	22877224	1
chr2R	22878266	22878766	1
chr2R	22879493	22879993	1
chr2R	22880673	22881173	1
chr2R	22882279	22882779	1
chr2R	23448567	23449067	1
chr2R	23655245	23655745	1
chr2R	23657105	23657605	1
chr2R	23657645	23658145	1
chr2R	23658430	23658930	1
chr2R	23659238	23659738	1
chr2R	23661519	23662019	1
chr2R	23662677	23663177	1
chr2R	23663579	23664079	1
chr2R	23664207	23664707	1
chr2R	23665874	23666374	1
chr2R	23667009	23667509	1
chr2R	23667928	23668428	1
chr2R	23668703	23669203	1
chr2R	23671830	23672330	1
chr2R	23677539	23678039	1
chr2R	23678544	23679044	1
chr2R	23681508	23682008	1
chr2R	23683273	23683773	1
chr2R	23904518	23905018	1
chr2R	23906880	23907380	1
chr2R	23908273	23908773	1
chr2R	23908869	23909369	1
chr2R	23909980	23910480	1
chr2R	23912157	23912657	1
chr2R	23924528	23925028	1
chr2R	23925062	23925562	1
chr2R	23926942	23927442	1
chr2R	23927484	23927984	1
chr2R	23955390	23955890	1
chr2R	23957404	23957904	1
chr2R	23959733	23960233	1
chr2R	23961050	23961550	1
chr2R	23961582	23962082	1
chr2R	23963836	23964336	1
chr2R	23985701	23986201	1
chr2R	23986922	23987422	1
chr2R	23987985	23988485	1
chr2R	23990770	23991270	1
chr2R	23991537	23992037	1
chr2R	23992529	23993029	1
chr2R	23994575	23995075	1
chr2R	24027462	24027962	1
chr2R	24028852	24029352	1
chr2R	24031702	24032202	1
chr2R	24033705	24034205	1
chr2R	24114309	24114809	1
chr2R	24115957	24116457	1
chr2R	24116672	24117172	1
chr2R	24123440	24123940	1
chr2R	24124607	24125107	1
chr2R	24125744	24126244	1
chr2R	24159260	24159760	1
chr2R	24162628	24163128	1
chr2R	24167411	24167911	1
chr2R	24174823	24175323	1
chr2R	24242905	24243405	1
chr2R	24255143	24255643	1
chr2R	24257903	24258403	1
chr2R	24377454	24377954	1
chr2R	24389146	24389646	1
chr2R	24389820	24390320	1
chr2R	24393189	24393689	1
chr2R	24402252	24402752	1
chr2R	24404989	24405489	1
chr2R	24406420	24406920	1
chr2R	24407494	24407994	1
chr2R	24411343	24411843	1
chr2R	24574206	24574706	1
chr2R	24580973	24581473	1
chr2R	24607204	24607704	1
chr2R	24611379	24611879	1
chr2R	24624987	24625487	1
chr2R	24626984	24627484	1
chr2R	24631015	24631515	1
chr2R	24638125	24638625	1
chr2R	24690357	24690857	1
chr2R	24694068	24694568	1
chr2R	24696890	24697390	1
chr2R	24699896	24700396	1
chr2R	24704309	24704809	1
chr2R	24705429	24705929	1
chr2R	24706382	24706882	1
chr2R	24707381	24707881	1
chr2R	24709278	24709778	1
chr2R	24710737	24711237	1
chr2R	24711560	24712060	1
chr2R	24712857	24713357	1
chr2R	24716598	24717098	1
chr2R	24717274	24717774	1
chr2R	24718001	24718501	1
chr2R	24718595	24719095	1
